2022.02.14,18:00,115.57800,115.72000,115.53500,115.71500,9894
2022.02.14,19:00,115.71700,115.74100,115.61700,115.62800,4901
2022.02.14,20:00,115.62600,115.62800,115.42600,115.42600,6969
2022.02.14,21:00,115.42800,115.65700,115.36200,115.65200,12984
2022.02.14,22:00,115.65300,115.65600,115.52200,115.61000,6297
2022.02.14,23:00,115.60800,115.61100,115.52700,115.53100,2005
2022.02.15,00:00,115.50600,115.54400,115.49800,115.52800,1800
2022.02.15,01:00,115.53200,115.55100,115.50700,115.53200,2018
2022.02.15,02:00,115.53400,115.54900,115.35100,115.36400,5559
2022.02.15,03:00,115.36600,115.39500,115.30000,115.37200,5884
2022.02.15,04:00,115.37100,115.44600,115.36900,115.39700,3492
2022.02.15,05:00,115.39800,115.42400,115.33000,115.41600,2932
2022.02.15,06:00,115.41700,115.42600,115.34500,115.38600,2855
2022.02.15,07:00,115.38600,115.39000,115.27300,115.32200,5893
2022.02.15,08:00,115.32400,115.36700,115.25100,115.29200,3265
2022.02.15,09:00,115.29100,115.35200,115.25800,115.34200,5172
2022.02.15,10:00,115.34200,115.64000,115.31600,115.57600,17054
2022.02.15,11:00,115.57400,115.64000,115.53900,115.59800,7669
2022.02.15,12:00,115.59900,115.63900,115.47200,115.63100,8302
2022.02.15,13:00,115.63200,115.70100,115.61900,115.65200,5531
2022.02.15,14:00,115.65100,115.68900,115.60500,115.64200,6834
2022.02.15,15:00,115.64300,115.70600,115.56100,115.64700,9682
2022.02.15,16:00,115.64600,115.83600,115.57100,115.80900,12185
2022.02.15,17:00,115.80700,115.86700,115.71200,115.73800,7378
2022.02.15,18:00,115.73800,115.73800,115.62700,115.62800,5326
2022.02.15,19:00,115.62800,115.72100,115.62300,115.66300,3779
2022.02.15,20:00,115.66400,115.66500,115.60100,115.63800,2544
2022.02.15,21:00,115.63800,115.66300,115.58100,115.62600,3928
2022.02.15,22:00,115.62700,115.64200,115.58800,115.62000,3509
2022.02.15,23:00,115.61700,115.64400,115.58300,115.58500,2469
2022.02.16,00:00,115.56600,115.60800,115.54300,115.60800,9976
2022.02.16,01:00,115.60200,115.64900,115.58800,115.63400,2841
2022.02.16,02:00,115.63500,115.69800,115.61400,115.67900,4321
2022.02.16,03:00,115.67800,115.73700,115.63600,115.66500,3146
2022.02.16,04:00,115.66700,115.70800,115.65600,115.68500,2890
2022.02.16,05:00,115.68500,115.72200,115.67200,115.69100,3115
2022.02.16,06:00,115.69000,115.69700,115.65100,115.67300,2465
2022.02.16,07:00,115.67300,115.69800,115.65400,115.68800,2478
2022.02.16,08:00,115.68700,115.70200,115.62900,115.63400,2237
2022.02.16,09:00,115.63300,115.69600,115.61400,115.63500,4944
2022.02.16,10:00,115.63600,115.78300,115.59900,115.71700,8701
2022.02.16,11:00,115.71700,115.76100,115.63700,115.65000,6182
